hour,temperature_C,temp_layer2,temp_layer5,temp_layer10,h_ML,Q_flux,salinity
3373,-1.3667467,-1.3652472,-1.3633958,-1.3616651,34.091194,-27.03601829210917,34.21753
3374,-1.3672945,-1.3658257,-1.364011,-1.362308,33.98586,-26.252388795216877,34.217525
3375,-1.367829,-1.3663913,-1.3646144,-1.3629397,33.89092,-25.468759298324585,34.217518
3376,-1.3683501,-1.3669438,-1.3652053,-1.3635596,33.813095,-24.68512980143229,34.217506
3377,-1.368858,-1.3674834,-1.3657835,-1.3641673,33.75426,-23.901500304539997,34.217495
3378,-1.3693525,-1.3680097,-1.3663485,-1.3647623,33.71935,-23.117870807647705,34.217484
3379,-1.3698332,-1.3685223,-1.3668996,-1.3653437,33.714355,-22.33424131075541,34.21747
3380,-1.3702973,-1.3690178,-1.3674324,-1.3659052,33.603874,-21.550611813863117,34.217457
3381,-1.3707452,-1.3694971,-1.367949,-1.3664529,33.30587,-20.766982316970825,34.217438
3382,-1.3711783,-1.3699616,-1.3684515,-1.3669883,32.99911,-19.98335282007853,34.217422
3383,-1.371595,-1.37041,-1.3689375,-1.367506,32.73759,-19.199723323186237,34.217403
3384,-1.3719989,-1.3708452,-1.3694106,-1.3680121,32.482338,-18.416093826293945,34.217384
3385,-1.372403,-1.3712686,-1.3698698,-1.368507,32.28881,-18.22336467107137,34.217365
3386,-1.3727897,-1.3716793,-1.3703156,-1.368987,32.18351,-18.030635515848797,34.217342
3387,-1.3731558,-1.3720748,-1.3707478,-1.3694533,32.07214,-17.83790636062622,34.21732
3388,-1.3735065,-1.3724557,-1.3711661,-1.3699061,31.969097,-17.645177205403645,34.217293
3389,-1.3738433,-1.3728225,-1.3715705,-1.3703451,31.87571,-17.452448050181072,34.21727
3390,-1.3741658,-1.3731754,-1.3719606,-1.3707702,31.790432,-17.259718894958496,34.217243
3391,-1.3744744,-1.3735143,-1.372337,-1.3711815,31.712078,-17.06698973973592,34.217216
3392,-1.3747693,-1.3738395,-1.3726994,-1.3715788,31.640097,-16.874260584513348,34.217186
3393,-1.3750508,-1.3741511,-1.373048,-1.3719623,31.574083,-16.68153142929077,34.217155
3394,-1.3753185,-1.3744491,-1.3733828,-1.3723321,31.513721,-16.488802274068195,34.217125
3395,-1.3755734,-1.3747339,-1.3737042,-1.3726883,31.459103,-16.296073118845623,34.217094
3396,-1.3758659,-1.3750377,-1.374027,-1.3730344,31.221748,-16.103343963623047,34.21706
3397,-1.3762201,-1.3753822,-1.3743675,-1.3733817,30.529856,-15.910614808400473,34.217022
3398,-1.3765993,-1.3757482,-1.3747205,-1.3737258,29.870842,-15.717885653177898,34.21698
3399,-1.3769947,-1.3761292,-1.3750839,-1.3740716,29.28319,-15.525156497955322,34.216938
3400,-1.3774052,-1.3765246,-1.3754596,-1.3744268,28.472866,-15.332427342732748,34.21689
3401,-1.3778256,-1.3769302,-1.3758434,-1.3747845,27.748148,-15.139698187510174,34.21684
3402,-1.3782579,-1.3773466,-1.3762351,-1.3751441,27.080788,-14.946969032287598,34.21679
3403,-1.3787097,-1.3777783,-1.3766367,-1.3755107,26.18846,-14.754239877065023,34.216732
3404,-1.3791766,-1.3782214,-1.3770492,-1.3758855,25.41251,-14.561510721842449,34.216675
3405,-1.3796594,-1.3786764,-1.3774704,-1.3762639,24.705963,-14.368781566619873,34.21661
3406,-1.3801523,-1.3791426,-1.377903,-1.3766546,23.791216,-14.176052411397299,34.21654
3407,-1.3806524,-1.3796178,-1.3783442,-1.3770461,23.054123,-13.983323256174724,34.216473
3408,-1.3811295,-1.3800925,-1.3787898,-1.377434,22.186575,-13.790594100952148,34.216404
3409,-1.3816403,-1.3805842,-1.3792506,-1.3778472,21.419659,-14.17581327756246,34.21633
3410,-1.3821695,-1.3810878,-1.3797168,-1.3782483,20.76125,-14.56103245417277,34.21625
3411,-1.3827102,-1.3816029,-1.3801935,-1.3786364,19.947514,-14.946251630783081,34.216167
3412,-1.3832624,-1.3821297,-1.3806815,-1.3790278,19.279188,-15.331470807393393,34.216084
3413,-1.3838248,-1.3826672,-1.3811795,-1.3794404,18.707428,-15.716689984003702,34.215992
3414,-1.3843937,-1.3832124,-1.3816863,-1.379859,18.056578,-16.101909160614014,34.2159
3415,-1.3849705,-1.383768,-1.382208,-1.3802764,17.52976,-16.487128337224323,34.215805
3416,-1.3855454,-1.3843235,-1.3827294,-1.3807055,17.090277,-16.872347513834637,34.215706
3417,-1.3861204,-1.3848821,-1.3832574,-1.3811496,16.755402,-17.257566690444946,34.215607
3418,-1.3866926,-1.385442,-1.3837926,-1.3816096,16.503357,-17.642785867055256,34.215508
3419,-1.3872552,-1.3859968,-1.384329,-1.3820803,16.322922,-18.028005043665566,34.21541
3420,-1.3877779,-1.386531,-1.3848675,-1.3825728,16.434055,-18.41322422027588,34.215313
3421,-1.3882567,-1.3870387,-1.3854052,-1.383089,16.796814,-18.79844339688619,34.215233
3422,-1.3887198,-1.3875337,-1.3859425,-1.3836346,17.217537,-19.1836625734965,34.215153
3423,-1.3891605,-1.3880067,-1.3864585,-1.3841989,17.706417,-19.56888175010681,34.215076
3424,-1.3896083,-1.3884727,-1.3869604,-1.3848022,18.325434,-19.95410092671712,34.215
3425,-1.3900192,-1.388911,-1.3874391,-1.3853569,18.832386,-20.33932010332743,34.21493
3426,-1.3903995,-1.3893243,-1.3878958,-1.3859085,19.281998,-20.724539279937744,34.21487
3427,-1.3907461,-1.389705,-1.3883175,-1.3864466,19.791628,-21.109758456548054,34.21481
3428,-1.391135,-1.3900943,-1.3887359,-1.3870462,20.413755,-21.494977633158364,34.214745
3429,-1.3914486,-1.3904433,-1.3891203,-1.3874865,20.946732,-21.880196809768677,34.214695
3430,-1.3917513,-1.3907727,-1.3894851,-1.3879124,21.386591,-22.265415986378986,34.214645
3431,-1.392068,-1.3910973,-1.3898398,-1.3883356,21.886826,-22.650635162989296,34.214592
3432,-1.3923475,-1.3914022,-1.390173,-1.3887066,22.530441,-23.03585433959961,34.214546
3433,-1.3926201,-1.3916963,-1.3904983,-1.38909,23.020752,-22.973341306050617,34.2145
3434,-1.3928846,-1.3919827,-1.3908156,-1.3894603,23.46748,-22.91082827250163,34.21446
3435,-1.3931607,-1.3922691,-1.3911306,-1.3898323,23.950764,-22.848315238952637,34.214413
3436,-1.3934216,-1.3925468,-1.3914328,-1.3901703,24.588638,-22.785802205403645,34.21437
3437,-1.3936639,-1.3928118,-1.3917263,-1.3905076,25.064278,-22.723289171854656,34.214333
3438,-1.3939104,-1.3930758,-1.3920168,-1.3908418,25.47384,-22.660776138305664,34.214294
3439,-1.3941493,-1.3933324,-1.3922971,-1.3911554,25.914377,-22.598263104756672,34.21426
3440,-1.3943775,-1.393578,-1.3925644,-1.391448,26.381554,-22.535750071207683,34.214226
3441,-1.3946105,-1.3938189,-1.3928242,-1.3917377,26.882298,-22.47323703765869,34.21419
3442,-1.3948362,-1.3940561,-1.3930805,-1.392027,27.264147,-22.4107240041097,34.21416
3443,-1.3950509,-1.3942864,-1.393331,-1.3923079,27.620243,-22.34821097056071,34.21413
3444,-1.3952682,-1.3945183,-1.3935809,-1.3925843,27.861547,-22.28569793701172,34.2141
3445,-1.3955222,-1.3947746,-1.3938464,-1.3928761,27.955269,-22.223184903462727,34.21406
3446,-1.3957918,-1.3950462,-1.3941246,-1.3931746,28.046711,-22.160671869913738,34.214024
3447,-1.3960726,-1.3953285,-1.3944122,-1.3934778,28.10212,-22.098158836364746,34.21398
3448,-1.3963634,-1.3956202,-1.394708,-1.3937867,28.128416,-22.035645802815754,34.21394
3449,-1.3966612,-1.3959191,-1.3950102,-1.3940986,28.139269,-21.973132769266766,34.213894
3450,-1.3969646,-1.3962233,-1.3953171,-1.394413,28.12937,-21.910619735717773,34.21385
3451,-1.3972719,-1.3965315,-1.3956273,-1.3947285,28.104925,-21.84810670216878,34.2138
3452,-1.3975818,-1.3968422,-1.3959397,-1.3950449,28.067513,-21.785593668619793,34.213753
3453,-1.3978938,-1.3971548,-1.3962537,-1.3953617,28.02118,-21.7230806350708,34.213703
3454,-1.3982067,-1.3974686,-1.3965685,-1.3956784,27.970615,-21.66056760152181,34.213654
3455,-1.3985204,-1.397783,-1.396884,-1.3959953,27.915962,-21.59805456797282,34.213604
3456,-1.3988343,-1.3980979,-1.3971996,-1.3963119,27.86133,-21.535541534423828,34.213554
3457,-1.3991486,-1.3984127,-1.3975155,-1.3966286,27.807922,-21.503374576568604,34.213505
3458,-1.3994625,-1.3987274,-1.3978313,-1.3969454,27.758638,-21.47120761871338,34.21345
3459,-1.3997759,-1.3990419,-1.3981469,-1.3972619,27.713985,-21.439040660858154,34.2134
3460,-1.4000888,-1.3993559,-1.3984622,-1.3975782,27.673248,-21.40687370300293,34.213352
3461,-1.400401,-1.3996693,-1.3987771,-1.3978945,27.638914,-21.374706745147705,34.2133
3462,-1.4007123,-1.399982,-1.3990915,-1.3982103,27.610703,-21.34253978729248,34.213245
3463,-1.4010226,-1.400294,-1.3994052,-1.3985257,27.587093,-21.310372829437256,34.213196
3464,-1.4013317,-1.4006048,-1.3997182,-1.3988404,27.568283,-21.27820587158203,34.213142
3465,-1.4016398,-1.4009148,-1.4000303,-1.3991545,27.552702,-21.246038913726807,34.21309
3466,-1.4019468,-1.4012237,-1.4003415,-1.399468,27.541826,-21.213871955871582,34.21304
3467,-1.4022523,-1.4015315,-1.4006518,-1.3997805,27.535015,-21.181704998016357,34.212986
3468,-1.4025888,-1.4018587,-1.4009701,-1.4000912,27.112467,-21.149538040161133,34.212925
3469,-1.4029758,-1.4022218,-1.4013077,-1.4004066,25.885431,-21.117371082305908,34.212852
3470,-1.4033939,-1.4026098,-1.4016594,-1.4007146,24.54542,-21.085204124450684,34.212772
3471,-1.4038419,-1.4030238,-1.4020288,-1.4010285,22.917603,-21.05303716659546,34.21269
3472,-1.40431,-1.4034632,-1.4024149,-1.4013339,21.129368,-21.020870208740234,34.212593
3473,-1.4048327,-1.4039407,-1.4028255,-1.4015987,19.208996,-20.98870325088501,34.212486
3474,-1.4054306,-1.4044725,-1.4032673,-1.4018601,17.197792,-20.956536293029785,34.212364
3475,-1.4061221,-1.4050788,-1.403754,-1.4021274,15.076057,-20.92436933517456,34.21222
3476,-1.4069514,-1.4057922,-1.4043013,-1.4023867,12.8495455,-20.892202377319336,34.212044
3477,-1.4079996,-1.4066709,-1.4049246,-1.4025499,10.517705,-20.86003541946411,34.21182
3478,-1.4095361,-1.407926,-1.4052173,-1.4026104,8.033412,-20.827868461608887,34.211487
3479,-1.4120339,-1.4098886,-1.40532,-1.4026453,5.436983,-20.795701503753662,34.21095
3480,-1.4151077,-1.4124688,-1.4053314,-1.4026458,4.0582414,-20.763534545898438,34.210278
3481,-1.4161295,-1.4135395,-1.4058514,-1.402649,4.612296,-21.96675729751587,34.210045
3482,-1.4149947,-1.41291,-1.4073654,-1.4027228,6.299468,-23.1699800491333,34.210278
3483,-1.4139857,-1.4123278,-1.4085382,-1.4031851,8.317347,-24.373202800750732,34.21048
3484,-1.413301,-1.4119277,-1.4094048,-1.4039531,10.2991705,-25.576425552368164,34.210617
3485,-1.412906,-1.4117221,-1.4097077,-1.4047798,12.191577,-26.779648303985596,34.210686
3486,-1.412703,-1.4116523,-1.4099736,-1.4056021,13.928195,-27.982871055603027,34.210716
3487,-1.4126191,-1.4116749,-1.4102387,-1.4063988,15.51121,-29.18609380722046,34.21072
3488,-1.4125904,-1.4117287,-1.4104599,-1.4072442,17.012817,-30.38931655883789,34.210712
3489,-1.4126041,-1.4118077,-1.4106671,-1.4081385,18.540972,-31.592539310455322,34.210693
3490,-1.412634,-1.411893,-1.4108529,-1.4090323,19.959202,-32.795762062072754,34.210674
3491,-1.4126474,-1.4119588,-1.4109983,-1.4095726,21.115484,-33.998984813690186,34.21066
3492,-1.4127756,-1.4120847,-1.4111539,-1.4098475,22.028429,-35.20220756530762,34.210632
3493,-1.4129987,-1.4122813,-1.4113289,-1.4100184,22.51173,-36.40543031692505,34.21061
3494,-1.4132867,-1.4125268,-1.411537,-1.4102348,22.695423,-37.60865306854248,34.210587
3495,-1.4136488,-1.4128479,-1.4118226,-1.4105543,22.794308,-38.81187582015991,34.21056
3496,-1.4140722,-1.4132229,-1.4121559,-1.4108937,22.947464,-40.015098571777344,34.210533
3497,-1.4145252,-1.4136317,-1.412517,-1.4112316,23.094389,-41.218321323394775,34.210506
3498,-1.4150211,-1.4140841,-1.4129227,-1.4116274,23.236593,-42.42154407501221,34.210484
3499,-1.4155492,-1.4145703,-1.4133584,-1.4120301,23.460636,-43.62476682662964,34.210457
3500,-1.4161162,-1.4150903,-1.413826,-1.4124687,23.662773,-44.82798957824707,34.210434
3501,-1.4167154,-1.4156411,-1.4143214,-1.4129249,23.945826,-46.0312123298645,34.210415
3502,-1.417341,-1.4162176,-1.4148391,-1.4133915,24.282757,-47.234435081481934,34.210396
3503,-1.4179885,-1.4168162,-1.4153779,-1.4138795,24.64614,-48.437657833099365,34.21038
3504,-1.4186575,-1.4174367,-1.4159384,-1.4143904,24.880478,-49.6408805847168,34.210365
3505,-1.4193517,-1.4180782,-1.4165171,-1.4149106,25.097967,-49.534557024637856,34.210354
3506,-1.4200647,-1.4187398,-1.4171147,-1.4154468,25.290567,-49.42823346455892,34.210346
3507,-1.4208119,-1.4194255,-1.4177345,-1.4160123,25.520052,-49.32190990447998,34.210342
3508,-1.421534,-1.4201101,-1.4183605,-1.4165702,25.873404,-49.21558634440104,34.210342
3509,-1.4222947,-1.4208199,-1.4190075,-1.4171607,26.25629,-49.109262784322105,34.210346
3510,-1.4230822,-1.421552,-1.4196742,-1.4177717,26.833323,-49.002939224243164,34.210354
3511,-1.4238865,-1.4223024,-1.4203609,-1.4184132,27.207237,-48.89661566416422,34.21036
3512,-1.4246986,-1.4230622,-1.4210578,-1.4190689,27.513279,-48.79029210408529,34.210373
3513,-1.4255261,-1.4238373,-1.4217702,-1.4197464,27.981241,-48.68396854400635,34.210384
3514,-1.426297,-1.4246025,-1.4224857,-1.4204115,28.806965,-48.57764498392741,34.210407
3515,-1.4271451,-1.4253986,-1.4232249,-1.4211318,29.195374,-48.47132142384847,34.210426
3516,-1.428006,-1.4262115,-1.4239798,-1.4218645,29.599192,-48.36499786376953,34.21044
3517,-1.4288785,-1.4270363,-1.4247435,-1.4225948,29.919193,-48.25867430369059,34.210453
3518,-1.4297658,-1.4278734,-1.4255135,-1.4233195,30.255508,-48.152350743611656,34.21046
3519,-1.4306709,-1.4287225,-1.4262865,-1.4240348,30.655333,-48.046027183532715,34.210464
3520,-1.4315937,-1.4295826,-1.427059,-1.424737,31.12324,-47.939703623453774,34.21047
3521,-1.4325371,-1.4304562,-1.4278352,-1.4254459,31.136478,-47.83338006337484,34.210472
3522,-1.4335067,-1.4313473,-1.4286165,-1.4261541,31.139978,-47.7270565032959,34.210472
3523,-1.434505,-1.4322563,-1.429401,-1.4268585,31.14336,-47.62073294321696,34.210476
3524,-1.4355356,-1.4331851,-1.4301871,-1.4275573,31.14635,-47.51440938313802,34.210476
3525,-1.4366032,-1.4341352,-1.4309733,-1.4282492,31.149202,-47.40808582305908,34.210476
3526,-1.4377145,-1.4351091,-1.4317578,-1.4289322,31.151798,-47.30176226298014,34.21048
3527,-1.4388789,-1.4361111,-1.4325392,-1.4296046,31.15395,-47.19543870290121,34.21048
3528,-1.4401083,-1.4371458,-1.433316,-1.4302645,31.155895,-47.089115142822266,34.210476
3529,-1.4414189,-1.4382194,-1.4340872,-1.4309087,31.15752,-46.91789388656616,34.210476
3530,-1.4428313,-1.43934,-1.4348524,-1.4315338,31.158749,-46.74667263031006,34.210476
3531,-1.4443598,-1.4405094,-1.4356085,-1.4321367,31.159725,-46.575451374053955,34.210476
3532,-1.446008,-1.4417305,-1.4363573,-1.4327141,31.160933,-46.40423011779785,34.210472
3533,-1.447725,-1.4430012,-1.4371079,-1.4332662,31.162668,-46.23300886154175,34.210472
3534,-1.4493119,-1.4442844,-1.437884,-1.4338068,31.165516,-46.061787605285645,34.210472
3535,-1.4504313,-1.4454415,-1.4387283,-1.4343804,31.16965,-45.89056634902954,34.21048
3536,-1.4509363,-1.4462864,-1.4396423,-1.4350443,31.174505,-45.71934509277344,34.21049
3537,-1.4509852,-1.4467793,-1.4405328,-1.4358345,31.179226,-45.548123836517334,34.21051
3538,-1.4508309,-1.4470481,-1.4413394,-1.4367115,31.183157,-45.37690258026123,34.21053
3539,-1.4506416,-1.4472227,-1.4420608,-1.437624,31.186071,-45.20568132400513,34.210552
3540,-1.4505167,-1.44739,-1.4427252,-1.4385449,31.187838,-45.03446006774902,34.210575
3541,-1.4504822,-1.4475913,-1.4433602,-1.439463,31.188696,-44.86323881149292,34.21059
3542,-1.4505434,-1.4478496,-1.4439884,-1.4403673,31.188953,-44.692017555236816,34.21061
3543,-1.4507028,-1.4481734,-1.4446216,-1.4412516,31.188774,-44.52079629898071,34.21062
3544,-1.450954,-1.4485619,-1.4452655,-1.442115,31.188429,-44.34957504272461,34.210636
3545,-1.4512842,-1.4490074,-1.4459218,-1.4429585,31.188313,-44.178353786468506,34.21065
3546,-1.4516796,-1.4495002,-1.4465889,-1.4437839,31.188559,-44.0071325302124,34.210667
3547,-1.4521269,-1.4500303,-1.4472643,-1.4445922,31.189367,-43.8359112739563,34.210682
3548,-1.4526144,-1.4505892,-1.4479449,-1.4453843,31.19094,-43.664690017700195,34.210697
3549,-1.4531324,-1.4511687,-1.4486272,-1.4461604,31.19284,-43.49346876144409,34.210712
3550,-1.4536724,-1.4517624,-1.4493085,-1.4469206,31.195549,-43.32224750518799,34.21073
3551,-1.4542274,-1.4523644,-1.449985,-1.447662,31.200169,-43.151026248931885,34.21075
3552,-1.4547908,-1.452969,-1.450653,-1.448382,31.20675,-42.97980499267578,34.210773
3553,-1.4553558,-1.4535701,-1.4513079,-1.4490771,31.216318,-44.448363622029625,34.2108
3554,-1.4559163,-1.4541626,-1.451946,-1.449746,31.229282,-45.91692225138346,34.210827
3555,-1.4564662,-1.4547409,-1.4525629,-1.450385,31.249247,-47.385480880737305,34.210857
3556,-1.4570003,-1.4552999,-1.4531543,-1.4509903,31.280928,-48.85403951009115,34.210896
3557,-1.4575195,-1.4558418,-1.4537262,-1.4515817,31.335041,-50.322598139444985,34.210934
3558,-1.4580277,-1.4563715,-1.4542868,-1.4521757,31.444101,-51.79115676879883,34.210976
3559,-1.4585377,-1.4569032,-1.454854,-1.4528004,31.671368,-53.259715398152665,34.21102
3560,-1.4590539,-1.4574413,-1.4554322,-1.4534546,32.16304,-54.72827402750651,34.211063
3561,-1.4596,-1.4580085,-1.4560399,-1.4541392,33.187454,-56.19683265686035,34.211105
3562,-1.4601827,-1.4586118,-1.4566838,-1.4548607,33.540554,-57.66539128621419,34.211143
3563,-1.4608048,-1.459253,-1.4573622,-1.455606,33.55279,-59.13394991556803,34.21118
3564,-1.4614881,-1.4599415,-1.4580698,-1.456353,33.556427,-60.602508544921875,34.211224
3565,-1.4622287,-1.4606739,-1.4588019,-1.4570996,33.558357,-62.07106717427571,34.21126
3566,-1.4629939,-1.4614296,-1.4595505,-1.4578499,33.560806,-63.539625803629555,34.211304
3567,-1.4637733,-1.4621989,-1.4603097,-1.4586041,33.56364,-65.0081844329834,34.21135
3568,-1.4645623,-1.4629773,-1.4610769,-1.4593631,33.566696,-66.47674306233723,34.21139
3569,-1.4653581,-1.4637625,-1.4618502,-1.4601269,33.57007,-67.94530169169107,34.211437
3570,-1.4661597,-1.4645534,-1.4626288,-1.4608953,33.573788,-69.41386032104492,34.211483
3571,-1.4669656,-1.4653488,-1.463412,-1.4616677,33.57786,-70.88241895039876,34.211533
3572,-1.4677751,-1.4661479,-1.4641987,-1.4624429,33.58231,-72.3509775797526,34.211582
3573,-1.4685876,-1.46695,-1.4649882,-1.46322,33.587154,-73.81953620910645,34.21163
3574,-1.4694028,-1.467755,-1.4657807,-1.4640003,33.59248,-75.28809483846028,34.211685
3575,-1.4702195,-1.4685613,-1.4665744,-1.4647803,33.598686,-76.75665346781412,34.21174
3576,-1.4710362,-1.4693677,-1.4673676,-1.4655584,33.60534,-78.22521209716797,34.211796
3577,-1.4718516,-1.4701729,-1.4681592,-1.4663335,33.612865,-78.22611649831136,34.211853
3578,-1.4726641,-1.4709752,-1.4689476,-1.4671043,33.62157,-78.22702089945476,34.211914
3579,-1.4734732,-1.471774,-1.4697325,-1.4678713,33.631874,-78.22792530059814,34.21198
3580,-1.4742774,-1.4725679,-1.4705122,-1.4686319,33.644543,-78.22882970174153,34.212044
3581,-1.4750752,-1.4733555,-1.4712853,-1.4693848,33.660057,-78.22973410288493,34.212116
3582,-1.4758652,-1.4741353,-1.4720502,-1.470128,33.67983,-78.23063850402832,34.21219
3583,-1.4766457,-1.4749055,-1.472805,-1.47086,33.705956,-78.23154290517171,34.21226
3584,-1.4774153,-1.4756645,-1.4735478,-1.4715767,33.74222,-78.23244730631511,34.21234
3585,-1.4781716,-1.4764107,-1.4742792,-1.4722869,33.795418,-78.2333517074585,34.212425
3586,-1.4789051,-1.4771329,-1.4749814,-1.4729494,33.884563,-78.23425610860188,34.212513
3587,-1.479638,-1.4778585,-1.4757024,-1.4736879,34.04565,-78.23516050974528,34.2126
3588,-1.4804046,-1.4786096,-1.4764556,-1.4744725,34.3702,-78.23606491088867,34.21268
3589,-1.4811548,-1.4793794,-1.477242,-1.4752978,34.944817,-78.23696931203206,34.212753
3590,-1.4819214,-1.4801518,-1.4780277,-1.4761114,36.022346,-78.23787371317546,34.21282
3591,-1.4827219,-1.4809597,-1.4788543,-1.4769866,36.040684,-78.23877811431885,34.21288
3592,-1.4835569,-1.4818013,-1.479711,-1.4778762,36.041763,-78.23968251546223,34.212936
3593,-1.4844096,-1.4826597,-1.4805796,-1.4787627,36.04152,-78.24058691660564,34.21299
3594,-1.4852692,-1.4835237,-1.4814503,-1.4796425,36.04098,-78.24149131774902,34.21304
3595,-1.4861293,-1.4843876,-1.4823185,-1.480515,36.040337,-78.24239571889241,34.213085
3596,-1.4869864,-1.485248,-1.483182,-1.48138,36.03965,-78.24330012003581,34.213135
3597,-1.4878386,-1.4861033,-1.4840394,-1.4822376,36.03894,-78.2442045211792,34.213177
3598,-1.488685,-1.4869525,-1.4848903,-1.4830874,36.03821,-78.24510892232259,34.213223
3599,-1.489525,-1.4877951,-1.4857342,-1.4839296,36.037476,-78.24601332346599,34.213264
3600,-1.4903581,-1.4886308,-1.4865707,-1.484764,36.03673,-78.24691772460938,34.213306
3601,-1.4911844,-1.4894593,-1.4873999,-1.4855906,36.035988,-77.52218103408813,34.213345
3602,-1.4920033,-1.4902806,-1.4882218,-1.4864094,36.03525,-76.7974443435669,34.213387
3603,-1.4928153,-1.4910947,-1.489036,-1.4872204,36.034527,-76.07270765304565,34.213425
3604,-1.4936199,-1.4919015,-1.4898428,-1.4880238,36.033825,-75.34797096252441,34.21346
3605,-1.4944173,-1.4927008,-1.490642,-1.4888192,36.033142,-74.62323427200317,34.213497
3606,-1.4952073,-1.4934928,-1.4914335,-1.489607,36.032482,-73.89849758148193,34.21353
3607,-1.4959902,-1.4942774,-1.4922174,-1.4903868,36.031845,-73.1737608909607,34.213566
3608,-1.4967655,-1.4950544,-1.4929936,-1.4911587,36.031216,-72.44902420043945,34.213596
